Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
101,CMA_Doc1_Tomb_Raider,CMA_Doc1_Tomb_Raider,CMA,Action,Positive,Tomb_Raider,"Strange days. Tomb Raider, starring Alicia Vikander as the young Lara Croft, opened to meh or worse reviews because we don't need another stinkin' remake of a lousy old movie based on an ancient video game and how lazy can studios be, etc., etc. What I saw - later than most critics, at an IMAX screening - was a tight, fast, well-made B picture that delivered exactly what it promised. I liked it much. I'll admit that the screening started off on a feel-good promotional note: Attendees were invited to dress up as Lara Croft and pose in front of the movie's poster. A bunch of women did, affecting the requisite tough stances. Then an announcer yammered something about the lighting being wrong and called for Alicia Vikander to help out - and so, in bounded Vikander, who amid the YAAAAHHHHHHHs hugged each Lara Croft in turn and posed for a group photo. Then she made the same speech about how she's always loved Lara Croft that I'd already heard on talk shows, but not from ten feet away, where it's even more charming. To the movie: Tomb Raider does everything right that last year's The Mummy did so garishly, painfully wrong. It's lickety-split, straight-ahead, with no dumb subplots. It opens on a note of loss. The vastly wealthy Richard Croft (Dominic West) tells his journal (and us) that he must take leave of his beloved daughter - his ""Sprout"" - to keep a nefarious agency from finding and weaponizing a demonic queen entombed in a mountain on an island off the coast of Japan. That sounds complicated but plays very simply, and then it's seven years later and Vikander's Lara is getting herself smashed in a boxing-cum-wrestling ring by a larger opponent. Lara drags herself off the canvas and we learn that she hasn't paid her club dues - she's poor, even though she could collect her father's fortune but won't because it would mean she'd have to acknowledge he's dead instead of missing-and-presumed. For some reason - maybe it's a consequence of staring for so long at the smooth, dead-eyed faces of Don, Eric, Ivanka, and Jared - I found her ridiculous insistence on living by her wits and on her merits as worthy of a standing ovation. But she is - there's no escaping it - a rich girl and a Croft, and the Crofts have a lot of holdings and a neglected but vast manor on the outskirts of London. Her aunt Kristin Scott Thomas bails Lara out of jail after a long and well-edited bike chase I won't bother to detail and convinces her to sign the damn papers already. But before Lara does, she's presented with a photo of her and her dad, plus a skeleton key and a puzzle - she and her dad loved puzzles - which sends her to her father's empty crypt, which sends her to his secret cluttered HQ for international derring-do, which sends her to Hong Kong, which"
102,CMA_Doc2_Tomb_Raider,CMA_Doc2_Tomb_Raider,CMA,Action,Positive,Tomb_Raider,"Based on the 2013 video game, and featuring Alicia Vikander as the latest incarnation of a character who's been around for 22 years, ""Tomb Raider"" surprisingly plays like a throwback to the classic late-'80s/early '90s era of action filmmaking, represented by the likes of ""Cliffhanger,"" ""The Last of the Mohicans,"" the first couple of Indiana Jones films, and Jackie Chan's ""Armour of God"" series. From the animated prologue, wherein the title character's archeologist father, Lord Richard Croft (Dominic West), tells of an ancient, cursed tomb supposedly containing the all-powerful, weaponizable remains of the Japanese shaman queen Himiko, through its gracefully executed chases and emotional moments, to its finale set on an island riddled with booby-trapped ruins, ""Tomb Raider"" is better and more original than anyone could have expected. Although it borrows from the game (and, partially, its sequel) for structure and most of its key action sequences, the movie never feels like a pointless companion piece to a work that was created for a different medium. I've never played the game, but I had a great time watching the movie it inspired, thanks to the direction; the stunt choreography, which leans on real performers and props whenever it makes sense to; the emphasis on problem-solving one's way out of tight spots; and most of all, the actors, who flesh out archetypal characters who might have seemed cliched or merely flat on the page, and make them as real as they can, considering what sort of movie they're in. First among equals is Alicia Vikander. With her faintly regal bearing, she's correctly cast as a woman who's literally to-the-manor-born, but the humility and sense of fair play she exudes makes you like rather than resent the character. More importantly, she's an action hero par excellence. Seemingly bereft of body fat, Vikander hurls herself into action. She makes you feel the physicality of this intensely visceral performance, letting out a high-pitched grunt of rage or pain when Lara crashes into a wall or gets slammed on the ground by a brawny foe, and letting sparks of fury flash in her eyes as Lara delivers a coup-de-grace. The movie has given a lot of thought to the question of how a small woman could successfully fight opponents who are a lot bigger and stronger. The answers are relentless speed, the strategic use of full body weight, and dirty fighting. This is not to say that ""Tomb Raider"" is ""realistic"" in any sense, because no video game movie is - at one point, Lara powers through after a puncture wound that would put a 250-pound Green Beret out of commission - but that the filmmakers and Vikander are doing everything they can to sell the physical and emotional reality of a moment. As written by Geneva Robertson-Dworet and Alastair Siddons, there's a strong element of domestic melodrama at the heart of the tale: Lara's father went missing and is presumed dead. The movie gradually fills out the details of their relationship, balancing Lara's admiration,"
103,CMA_Doc3_Tomb_Raider,CMA_Doc3_Tomb_Raider,CMA,Action,Positive,Tomb_Raider,"One of the earliest scenes in 2001's Lara Croft: Tomb Raider is a drawn out shower scene devoted entirely to showing as much of Angelina Jolie's skin as a PG-13 movie would allow. The first time we see Lara Croft in the 2018 reboot, Tomb Raider, she's in the middle of an intense kickboxing match, refusing to tap out and admit defeat. There are numerous ways in which Tomb Raider is better than its cinematic predecessors, but many of them are built off of that major shift in character focus. Yes, she's attractive (as the vast majority of action stars are), but this Lara Croft is a capable, intelligent action-movie heroine, not an excuse to flaunt boobs and guns. You care about who she is, not just what she looks like. This change, like the rest of the film's plot, follows the path of the 2013 reboot of the video game series that kicked everything off in the first place and manages to be more than just an origin story. It won't blow your mind with originality, but it provides an enjoyable ride for a couple of hours. Tomb Raider focuses on a young Lara (Alicia Vikander) struggling to make ends meet seven years after the disappearance of her father (Dominic West). She's not forced into poverty - a massive inheritance (including a manor and control of a successful holding company) is waiting for her, but signing the papers that would grant her the money would also mean admitting her father is dead. Instead, she has chosen to work as a bike courier despite obvious signs that she is capable of achieving much more. When she finally begins to accept that her father is gone, she learns that he had been keeping a secret: He was desperate to find proof of the supernatural following the death of Lara's mother, hoping it would mean he could see his wife again. This leads him to cross paths with Trinity, an ""ancient military group"" also seeking the supernatural, albeit for reasons that we presume to be much more nefarious. So he has made one final request of his daughter: Burn his research so Trinity can't use it. Not one to follow orders, Lara follows the elder Croft's notes to a remote and mysterious island off the coast of Japan, where Trinity is searching for the tomb of Himiko, who supposedly cursed everyone she touched with death. There, Lara and her new companion Lu Ren (Daniel Wu) face off against an army and a series of riddles that stand between them and the truth of this ancient myth. With a lack of experience and a stacked deck of danger against her, Lara gets beat up as much or more than she beats up others, though most of her scrapes comes from the environment rather than encounters with armed mercenaries. She tumbles over cliffs, falls into rapids and gets stabbed by dilapidated airplane parts in a variety of action sequences, but always manages to pick"
104,CMA_Doc4_Tomb_Raider,CMA_Doc4_Tomb_Raider,CMA,Action,Positive,Tomb_Raider,"As hard as it may be to admit, the original Tomb Raider movies are not very good. Though many of us have a soft spot for these relics of pre-Nolan, pre-Marvel Hollywood action cinema, revisiting Lara Croft: Tomb Raider and its torturously titled sequel Lara Croft Tomb Raider: The Cradle of Life today reveals just how far the genre has come in recent years. Consistently ogling Angelina Jolie in the title role, these films attempted to work around their intensely objectifying gaze by placing themselves firmly in the realm of the unrealistic action epic. Borrowing liberally from Michael Bay, John Woo and 90s music videos for their tongue-in-cheek aesthetic, they almost succeeded: if Jolie's Croft looked amazing throughout, it was because of her astonishing physical capabilities as much as her amazing figure. But Lara's inhuman strength and sexiness, combined with predictable storylines and an increasingly irritating snarky tone, made the whole explosive enterprise feel rather flat. Since Jolie's last adventure, the Tomb Raider video game series has gone through a remarkable transformation. Rebooted with the modestly titled 'Tomb Raider' in 2013, a superior sequel soon followed with 'Rise of the Tomb Raider'. A greater concern for realism in these games drew a lot of criticism from hardcore fans of the original games, nostalgic for Lara's pyramidic breasts and impossible shorts. But this attention to reality is precisely what saved the series - and what makes this new adaptation work so well. In Tomb Raider, helmed by Norwegian director Roar Uthaug, Lara is still the daughter of a man obsessed with relics and ancient tombs, but she's also an ordinary young woman like you and me... Well, not quite. Almost all the men she engages with in the film's early London-set sequences are in love with her - and who wouldn't be? She is kind and beautiful, knows her Shakespeare, has Vikander's glowing complexion, and has a taste for extreme sports. We are first introduced to her in a boxing ring, being utterly whooped by another woman. She suffers, but only taps out at the very last second. Like in the recent video games, she isn't invincible. And like in those games, it's for this reason that we care. While avoiding the mind-numbing sensory and stupidity overload that the Jolie movies embraced, this reboot still maintains a healthy dose of unrealism and cheese. The film opens with a deliciously corny, old-school sequence of crossfades between maps, photographs and ancient artefacts. In voiceover, Dominic West (playing Lara's father) recites the ancient tale of Himiko, a Japanese ""mother of death"" who once brought destruction upon everything she touched, and is now buried somewhere deep on a deserted island in the Devil's Sea. Reassured from the outset that there will be tomb raiding at some point in the film allows us to relax and enjoy the show before the real action truly begins. Following Lara, we soon learn that she works as a bicycle courier and witness her reckless participation in a thrilling illegal"
105,CMA_Doc5_Tomb_Raider,CMA_Doc5_Tomb_Raider,CMA,Action,Positive,Tomb_Raider,"I left the latest Tomb Raider film ready to hit the gym. This third adaptation of the video game franchise - and the first to star 2016 Oscar winner Alicia Vikander, who takes over for 2000 Oscar winner Angelina Jolie - is an adventure that's enthralled by what bodies can do. Lara Croft, Tomb Raider's Indiana Jones-esque protagonist, has long been a pop culture punchline for the disproportionate size of her breasts, and one of the many ways this Tomb Raider demonstrates self-awareness is by showcasing all the amazing feats that can be performed by that much-ogled physique. Like the Themyscira warriors in Wonder Woman who skirmished in ways that made sense for the female body, this Lara gets to execute fight choreography that looks and feels realistic for the figure we see on screen. It's revelatory. Another point in this Tomb Raider's favor: It's a 180-degree turn from Jolie's smirking, statuesque pinup, a cartoonish male fantasy who practically haunted her ancestral castle in silky, flowing robes, like a superhot Miss Havisham. In keeping with its grounded, near-gritty tone, this origin story begins with Lara as a broke, urban hipster in skinny jeans and leather jackets, getting by on a food-delivery job and showing no exceptional talent at her boxing gym. As the daughter of a Richard Branson-like swashbuckling CEO (played by Dominic West), she's got a Downton Abbey-esque manor and the inheritance to match, but she won't touch either. Doing so would mean acknowledging that her father, last seen seven years ago, is most likely dead. The daddy-daughter storyline is by far the clunkiest element in the script, by Geneva Robertson-Dworet and Alastair Siddons, so it's a relief that Norwegian director Roar Uthaug (who last helmed the tsunami thriller The Wave) rarely stops the action for a heartfelt scene. Even before Lara arrives on the remote Japanese island where her father set sail in search of the burial site of a legendarily deadly royal, the picture doesn't give her a moment of peace. She gets pummeled in the boxing ring, walloped some more during a bike race through London, and chased by thieves in a Hong Kong harbor where rickety wooden boats serve as a live-action platform game. (Vikander's previous career as a ballerina was probably helpful here.) These occasional efforts to incorporate video game elements are mostly inconspicuous. In one breath-catching sequence that also happens to be the film's funniest, Lara avoids falling down a giant waterfall, only to hold on to a quickly crumbling airplane wing, which lands her in a rusty hull that's about to deposit her back into a watery grave. With such lucklessness, she can't help but protest: ""Really?"" Lara lands on the island with a drunken sailor (Daniel Wu) in tow and discovers that it's far from the uninhabited rock she'd been told it was. A mission to find Queen Himiko's crypt, led by the ruthless Mathias Vogel (Walton Goggins), has been underway for years, and the papers that she used to find"
106,CMA_Doc6_Tomb_Raider,CMA_Doc6_Tomb_Raider,CMA,Action,Negative,Tomb_Raider,"It's been 15 years since the last Tomb Raider movie, 2003's Lara Croft: Tomb Raider - The Cradle of Life. The new film, simply titled Tomb Raider, picks up where the previous one left off: By being another instantly forgettable and thoroughly mediocre Indiana Jones knockoff. Croft was previously played by Angelina Jolie; this time she's morphed into the more serious form of Alicia Vikander, whose Tomb Raider is plunked into a story inspired by the 2013 video game reboot of the character that imagined one of Lara's first adventures on a treacherous island populated by cultists. The film version approximates that plot after a long and tedious prologue about Croft's pre-raiding life taking MMA lessons, working as a delivery woman, having flashbacks about her long-missing father (Dominic West), and getting into low-stakes bicycle chases through the streets of London. After what feels like an eternity, Croft finally gets to the island where she hopes to find her dad. Richard Croft left Lara a decade earlier to search for some all-important doodad of antiquity. The bad guys in the film, led by the extremely khaki Mathias Vogel (Walton Goggins), work for a mysterious organization called Trinity, and they want the doodad too. It supposedly relates to an ancient Japanese legend about ""The Death Queen,"" who was entombed on an uncharted island to protect the rest of the world from her evil powers. Richard's the only sensible guy who was like ""Hey the lady was called the Death Queen, maybe we should leave her alone?"" but of course the final act sees Lara, Vogel, and a bunch of disposal cannon fodder goons wandering through a poorly lit remake of Indiana Jones and the Last Crusade anyway, searching for whatever invaluable secret the Death Queen took to her grave. The new Tomb Raider is directed by Roar Uthaug, the director of the satisfying Norwegian disaster film The Wave. (Coincidence or not, this film has lots of scenes of Vikander falling into water, hanging off of waterfalls, and surviving assorted near-drownings.) He brings a certain level of intensity to the action scenes; the camera swoops through trees and tracks with Vikander as she runs through jungles or leaps across chasms at top speed. For a movie called Tomb Raider though, there is surprisingly little tomb raiding; at least the final sequence features a couple dopey-yet-fun puzzles reminiscent of a video game. (Vikander even helpfully shouts ""It's a color puzzle!"" in exactly the same cadence a video game character might if you got stuck on a particularly tough challenge for too long.) And Goggins, channeling Dirty Harry-era Clint Eastwood, brings the right level of IDGAF to his villainous role. While the movie is never less than competently staged, it's also rarely exciting or interesting enough to justify its existence. There is too much backstory about Lara, her absentee father, and his research, none of which matters. There's even an ""origin"" scene for the two pistols Lara Croft carries around in most of her video"
107,CMA_Doc7_Tomb_Raider,CMA_Doc7_Tomb_Raider,CMA,Action,Negative,Tomb_Raider,"You would never know it from the movies, but the Tomb Raider video games have, for the most part, offered a quiet, even thoughtful experience. For twenty years following its 1996 debut, the series centered on patient exploration and puzzle-solving, with players guiding a posh bombshell through lavishly expansive caves and lost temples. Sometimes lonely, sometimes soothing, often comically frustrating, Tomb Raider was something like Myst as reimagined by Russ Meyer after marathoning the Indiana Jones movies. Sure, the hero, Lara Croft, once in a while had to machine-gun a T. rex, and she had a bad habit of vaulting off to her death in directions you didn't intend for her to leap, but her existence tended toward the solitary: She wandered forgotten labyrinths forever in search of the next ancient lever to pull. You could idle there, on a precipice, and rotate the camera around her, taking in the world. The movies, by contrast, have shied away from quiet, solitude, or exploration. In theaters, Lara Croft is always running and fighting and explaining to her companions or enemies how putting this doohickey there will open this thousand-year-old stone door. They pulse along with the metabolism of action films rather than exploration games. You barely get to see the tombs that she's raiding, much less find a moment to work through the puzzles. One reason that Raiders of the Lost Ark or Alien or The Fellowship of the Ring have proven more thrilling than their sequels is that in each, the filmmakers took the time to allow us truly to discover the treasure cave, the mystery spacecraft, and the death-trap mine. We're there right along with the characters, inching step by step into richly detailed, fully convincing environments. That commitment to immersiveness has always been rare in Hollywood's adventure films, though not necessarily rare in Hollywood - horror, with its haunted basements, often depends on it. But movies like Tomb Raider, so eager to hustle us to the next story beat or action flourish, deny us the opportunity to dream along with them, to imagine that we could actually be there, raiding the damn tomb. Just over halfway through the 2018 edition, directed by Roar Uthaug, our skeptical Lara Croft (a marvelous Alicia Vikander) at last plunges with a squad of villains and her own father into the usual under-mountain hellmouth. What follows is like an old pop star's greatest-hits medley, where you get just listless scraps of what you paid to see: a quick rappel trip down, an insert shot of a skull with a hole in it, a pressure-plate spike trap, an unleapable chasm, a floor that falls away. Uthaug smash-cuts from one peril to the next, the explorers never seeming to move from chamber to chamber. We keep joining them, the exploration already in progress. Lara solves a brainteaser to open the doors to this tomb, but the movie doesn't involve us in her thinking or show us why she turns the knobs and dials she turns."
108,CMA_Doc8_Tomb_Raider,CMA_Doc8_Tomb_Raider,CMA,Action,Negative,Tomb_Raider,"Alicia Vikander worked herself into hardbody shape for Tomb Raider, which by contrast is a flabby, lazy mess. Video-game adaptations continue to be the action-movie albatross around Hollywood's neck, and the most egregious aspect of director Roar Uthaug's Tomb Raider reboot is that it makes the two earlier (and forgettable) Angelina Jolie films look good. While those at least had a B-movie sheen and owned their campiness, the new effort is too earnest, too belabored and too predictable: It steals liberally from Raiders of the Lost Ark and National Treasure without ever having a vision of its own. To its credit, heroine Lara Croft gets a welcome makeover for 2018. Jolie's buxom, short shorts-wearing, dual pistol-packing archaeologist matched the character on PlayStation consoles back in the day but would probably launch a thousand think pieces now. Vikander's take is more a lithe girl next door, whose physicality comes from training in mixed martial arts and biking around London as a courier. As tedious as Tomb Raider grows, the origin story begins with promise: Super-smart, clever and impressively jacked, 21-year-old Lara doesn't have any clear life goals, because she has been holding out hope for the return of her adventurer father (Dominic West). He has been missing for seven years, and Ana (Kristin Scott Thomas), Lara's default guardian, asks her to claim control of her father's holdings company and the family manor - by finally conceding that he's gone - so she doesn't lose it. But Dad left Lara some puzzles to figure out, and she discovers his longtime mission: to find the mysterious tomb of a Japanese sorceress queen on an uncharted island before its mythical contents fall into the wrong hands. Along with a Hong Kong ship captain (Daniel Wu) who's also searching for his missing father, Lara's trip to the exotic locale goes awry, and so does the movie: From there, it's a series of far-fetched action sequences, the introduction of underwhelming villain Mathias Vogel (played by the usually fantastic Walton Goggins) and an adventure that makes Lara increasingly less interesting. The spark and personality Vikander shows early on when just hanging with her cycling crew disappears when she starts endlessly jumping, punching and kicking in a tank top and cargo pants. That works better when you're playing a game, not sitting in a dark theater. (Also, for a movie trying hard with its female empowerment, having only two women in major roles feels odd.) Plot and character development fall off a cliff between crazy action - Lara goes flying down a waterfall and through a rusted aircraft in one scene and runs an obstacle course later on that would make Indiana Jones flinch. But there are some fun moments that are welcome when they come, and Vikander boasts amazing abs and insane traps for a highly physical role that diversifies her resume compared with the more thespian-ready stuff (Ex Machina, The Danish Girl). That said, her leaping in superhuman fashion over a crumbling crevasse tests the limits"
109,CMA_Doc9_Tomb_Raider,CMA_Doc9_Tomb_Raider,CMA,Action,Negative,Tomb_Raider,"If, as all signs indicate, Hollywood is entering a new ""woke"" phase, then the makers of action-adventure movies have their work cut out for them in the years ahead. Comic-book adaptations aside, these films mostly derive from the formulas of 20th-century pulp fiction, which now look far too politically incorrect to be adopted without drastic revision. This difficulty was evident in the recent, feeble efforts to revive Tarzan and The Mummy, and looms even larger in the latest edition of Tomb Raider, a ""franchise"" previously composed of a string of video games and a pair of early-2000s vehicles for Angelina Jolie. The premise of a female Indiana Jones might sound timely, but can a modern heroine get away with Indy's zest for pilfering antiquities and gunning down people of colour? The very title - Tomb Raider - conveys a view of cultural appropriation too breezy to be other than problematic. For Norwegian director Roar Uthaug and his team, the solution is timidity: in every respect, their Tomb Raider is a film that undershoots the mark. Now played by Alicia Vikander (Ex Machina), the intrepid Lara Croft is introduced as a young woman barely out of her teens, although in reality Vikander is 29, a couple of years older than Jolie was when given the role. At the start of her origin story, Lara is an heiress in revolt against her posh British background, working as a bike courier to pay for training sessions at a boxing gym. A no-sweat type keen to fit in with the boys, she's not obviously a globetrotting superwoman in the making, despite a skill set that includes archery, a knack for solving brainteasers, and the ability to bust out an appropriate Shakespeare quote. Still, her puzzle-solving smarts come in handy in following a trail of clues left by her long-lost father (Dominic West), last seen on a quest to stop an evil empress returning from the dead. While the rational Lara has no patience with mumbo-jumbo, she soon finds herself headed for a mysterious island off the coast of Japan, captained by a drunken sailor played by Hong Kong star Daniel Wu (acting rather woodenly in English). At its core, the film is a revisionist version of Raiders of the Lost Ark, leaving you wondering why it was handed to a director whose evident bent is for TV-style realism. The action set-pieces are sporadic and minimise gunplay (the best is the first, a bloodless bike chase through the streets of London). Exposition is delivered in static scenes by prestige actors (mainly Kristin Scott-Thomas as Lara's snooty guardian, with Derek Jacobi turning up briefly as a lawyer). As a rival adventurer, the sweaty, leering Walton Goggins is clearly bursting to play an 1980s action-movie villain, but is allowed only the minimum of sadistic flair. Vikander successfully conveys the toughness and focus you might expect in, say, a champion triathlete. But she struggles to endow Lara with iconic force, which is not altogether her fault, considering how"
110,CMA_Doc10_Tomb_Raider,CMA_Doc10_Tomb_Raider,CMA,Action,Negative,Tomb_Raider,"Here's a quick conundrum for you. Your evil arch-enemy is crossing a canyon on a thin, wobbly metal ladder which has been laid across the gap. How do you stop him reaching the other side? Do you... (a) shake the ladder, thus ensuring that he plunges to his well-deserved doom? Or do you... (b) leap onto the ladder yourself, thus ensuring that you're just as likely to plummet to your doom as he is? If you answered (a), then congratulations, you are officially cleverer than Lara Croft, the dim-witted and generally inept heroine of Tomb Raider. When the character made her video-game debut in 1996, she was marketed as a cyber sex symbol. The media focused on her rugby ball-shaped breasts, and a waist so minuscule she could have worn a wristwatch around it. But the game's designers liked to point out that Lara's IQ was even more stellar than her physical attributes, and by the time Angelina Jolie played her in two films, in 2001 and 2003, they could just about get away with calling her a feminist role model. Fourteen years on, you might assume that she would be even more capable, and the casting of Alicia Vikander, a multi-lingual Oscar-winning Swedish actress, was certainly encouraging. But, despite the fact that people keep saying how amazingly gifted Lara is, she is so useless that you end up wondering if they are being sarcastic. We first see her in an East London gym, where she loses a kick-boxing match. She then goes on a bike race around the city, a race she concludes by crashing into a police car. And when her adventures eventually get underway, she is less like James Bond than Inspector Clouseau. In Hong Kong, she wanders around a harbour, bleating, ""Excuse me, do you speak English?"" She is saved from three muggers by a shotgun-toting sailor (Daniel Wu), and he immediately cracks a code that had baffled her. Some role model. I appreciate that the Lara in this film is still a trainee tomb raider, so she has an excuse for not being the hyper-confident bad-ass played by Jolie. I also understand that this depiction is true to the game that relaunched the series in 2013. But it isn't much fun to watch her obeying other people's instructions, relying on other people to rescue her, and responding to danger with screams and yelps rather than snappy one-liners. Are there really so many proficient big-screen action heroines out there that we now need one who is rubbish at everything? What's worse is that Lara's incompetence is her only distinctive characteristic. Actually, that's not true. Vikander is absurdly gorgeous, so if you want to watch a muscular young beauty running around in a sweat-soaked camisole, you'll get your money's worth from Tomb Raider. But her personality is no more developed than that of Pac-Man or Sonic the Hedgehog. It was Lara's father (Dominic West) who trained her in archery and puzzle-solving as a girl, and it is"
