Doc_ID,DSI_Title,Submission File Name,Student Name,Genre of Movie,Review Type (pos or neg),Movie Title,Text
101,AUF_Doc1_Batman,AUF_Doc1_Batman,AUF,Sci-Fi,Negative,Batman,"The Gotham City created in ""Batman"" is one of the most distinctive and atmospheric places I've seen in the movies. It's a shame something more memorable doesn't happen there. ""Batman"" is a triumph of design over story, style over substance  a great-looking movie with a plot you can't care much about. All of the big moments in the movie are pounded home with ear-shattering sound effects and a jackhammer cutting style, but that just serves to underline the movie's problem, which is a curious lack of suspense and intrinsic interest. ""Batman"" discards the recent cultural history of the Batman character  the camp 1960s TV series, the in-joke comic books  and returns to the mood of the 1940s, the decade of film noir and fascism. The movie is set at the present moment, more or less, but looks as if little has happened in architecture or city planning since the classic DC comic books created that architectural style you could call Comic Book Moderne. The streets of Gotham City are lined with bizarre skyscrapers that climb cancerously toward the sky, held up (or apart) by sky bridges and stress work that look like webs against the night sky. At street level, gray and anonymous people scurry fearfully through the shadows, and the city cancels its 200th anniversary celebration because the streets are not safe enough to hold it. Gotham is in the midst of a wave of crime and murder orchestrated by The Joker (Jack Nicholson), and civilization is defended only by Batman (Michael Keaton). The screenplay takes a bow in the direction of the origin of the Batman story (young Bruce Wayne saw his parents murdered by a thug and vowed to use their fortune to dedicate his life to crime-fighting), and it also explains how The Joker got his fearsome grimace. Then it turns into a gloomy showdown between the two bizarre characters. Nicholson's Joker is really the most important character in the movie  in impact and screen time  and Keaton's Batman and Bruce Wayne characters are so monosyllabic and impenetrable that we have to remind ourselves to cheer for them. Kim Basinger strides in as Vicky Vale, a famous photographer assigned to the Gotham City crime wave, but although she and Wayne carry on a courtship and Batman rescues her from certain death more than once, there's no chemistry and little eroticism. The strangest scene in the movie may be the one where Vicky is brought into the Batcave by Alfred, the faithful valet, and realizes for the first time that Bruce Wayne and Batman are the same person. How does she react? She doesn't react. The movie forgets to allow her to be astonished. Remembering the movie, I find that the visuals remain strong in my mind, but I have trouble caring about what happened in front of them. I remember an astonishing special effects shot that travels up, up to the penthouse of a towering, ugly skyscraper, and I remember the"
102,AUF_Doc2_Batman,AUF_Doc2_Batman,AUF,Sci-Fi,Positive,Batman,"What director Tim Burton has managed is the rarest of transformations, releasing a pulp figure from his comic-book shackles into the maturer world of literary archetype, yet without once robbing the guy of his pop simplicity and sheer energy. The result is a picture that works on all levels for any age group. If there's a loose parallel here, it's with the first (and best) of the Superman movies, but with this caveat: Batman is to Superman what modern dance is to classical ballet. The latter hero reaches up and out; he literally flies; he's old-fashioned romance with a cheery spiritual loop (the ""only begotten son"" stuff). By contrast, this creature digs down and in (way down to the Batcave); he's new-fangled irony with a black psychological twist. Ironic, yes, yet not campy. Although the film's every frame, from the violent action to the gangsterland dialogue, is adroitly choreographed and consciously stylized, it steadfastly refuses to descend into TV-show camp. Instead, the script (by Sam Hamm and Warren Skaaren) wisely decides that less is more. Gone are Robin and his ""holy"" exclamations (there ain't nothing holy about this movie). Gone too are the multitude of nasties, all those hoary Riddlers and languorous Catwomen. What remains is Batman locked with the Joker in a near-Manichean embrace. This is the dynamic duo here, because they define each other as surely as hate defines love. If those pre-Socratics were right, and everything does exist in the tension between opposites, then these two don't just need each other; they are each other. It's a basic but powerful theme, powerfully delivered. First, by Burton, who loads the film with an intricate series of visual and narrative echoes, with masks and shadows and doublings. And, second, by the brilliant casting of Michael Keaton and Jack Nicholson as the twinned antagonists. Keaton performs some allusive magic on Bruce Wayne, the mild- mannered millionaire who serves as the proverbial alter ego to our winged crusader, the anti to his hero. The script reminds us that Wayne's moral mission was born out of violence - the murder of his parents when he was a boy. The question is asked, ""What do you suppose something like that does to a kid?"", and Keaton shows us the answer: his Wayne is brittle, distracted, tentative, even erratic. When the beauteous Vicki Vale (the Lois Lane alliterative, played with a gentle vulnerability by Kim Basinger) makes an amorous advance, he hops right into bed with her, then jumps right back out again. And, in that high-tech cave beneath his baronial mansion (and his polite facade), he spies on his guests through a battery of voyeuristic cameras. This is one deeply flawed hero, Bruce Wayne as re-written by Gail Sheehy, Batman for the Gary Hart age. And the Joker? Well, duded up in bright purple like a vaudevillean clown, Nicholson is predictably, outrageously funny. ""You're insane,"" charges Vicki. ""I thought I was a Pisces,"" chortles Jack. But he too was transformed, hideously reborn, through"
103,AUF_Doc3_Batman,AUF_Doc3_Batman,AUF,Sci-Fi,Positive,Batman,"Batman (1989) starts as billionaire Bruce Wayne (Michael Keaton, of Beetlejuice), after witnessing the murder of his parents as a child, has recently begun his war on crime in the fictional Gotham City in the guise of Batman. He soon crosses paths with mobster Jack Napier (Jack Nicholson, of One Flew Over the Cuckoo's Nest) and their encounter leaves Napier disfigured and driven mad. As Bruce strikes up a connection with photojournalist Vicki Vale (Kim Basinger, of The Natural), Napier, now referring to himself as The Joker, begins taking over Gotham's criminal underworld. Bruce must face his past before heading out in the night as Batman to put a stop to Joker's reign of terror. This narrative serves as a near complete reinvention of its title character, especially when one compares it to the version audiences were most familiar with at the time. While Burton's take on Batman still possesses some of the camp featured in the 1960s television series starring Adam West as Bruce Wayne/Batman, this film is without a doubt darker. The film's story primarily adapts the ""Red Hood"" origin for Joker, with one noticeable twist from screenwriters Sam Hamm and Warren Skaaren. The pair also took inspiration for the tone of their script from comic arcs such as Frank Miller's ""The Dark Knight Returns"". What we have here is a fascinating duel between two figures with intertwined fates and it presents viewers with its own interesting take on the mythology of this character. The narrative establishes a greater connection between Batman and Joker via the previously mentioned twist from Hamm and Skaaren. This not only helps flesh their individual arcs out but allows the conflict between them to hold more weight. This story feels almost timeless, even with the inclusion of a soundtrack by Prince (which is excellent, by the way). You do not get a sense of what year or era this takes place in outside of what is needed. All you need to know is that this is Bruce Wayne's early days of being Batman. Much like any old random first issue of a comic book, you can pick this up without any prior knowledge and get lost in what is told/shown within the film. Burton, Hamm, and Skaaren create a unique version of Batman, one that instantly separates himself from the moment he appears on screen. His suit ditches the blue and gray of the 60s series for a striking yellow and black, which was then made into the character's standard comic book look for several years. They also do a great job of emphasizing the struggle of Bruce Wayne balancing being himself and Batman. This depiction and the one seen in 2022's The Batman handle this issue best and incorporate it well into Bruce's arc throughout. Keaton may not have the traditional Bruce Wayne look, but for my money is the definitive version of the character. He presents audiences with a Bruce that is aloof, yet suave, one that you would not believe"
104,AUF_Doc4_Batman,AUF_Doc4_Batman,AUF,Sci-Fi,Positive,Batman,"Created 50 years ago as a comic book hero, the character of Batman has provided the basis for numerous television and film projects as well. Through the years he has evolved into a cartoon, especially in the high camp TV series of the 1960s. The dark side of the character has now been restored in the new Warner Bros. film Batman. Produced by Jon Peters and Peter Guber, this Batman is a stunning achievement, especially through the incredible and unique visualization of director Tim Burton. The film may be disappointing to those expecting a campy cartoon, however, although the more dramatic stylization of this version is its strongest asset. The screenplay by Sam Hamm and Warren Skaaren (story by Hamm), based on characters created by Bob Kane for DC Comics, presents Batman as a menacing, mysterious figure and not as a hero of the people, in spite of the fact that his actions are against Gotham City's criminal elements. City officials, however, are not sure of his motives and disapprove of his vigilante approach to crime fighting. The script also explores the motivation behind the character and the psychological torment of Bruce Wayne and why he has taken on the disguise. The major strength of the film is actually its surrealistic visual style, which creates a disturbing portrait of a decaying society without structure or purpose. Production designer Anton Furst has created a Gotham City that is a dark, steaming cesspool, littered with waste and evolved as a jumble of almost every architectural style since the beginning of civilization. It is a place where it is most believable that a menace such as The Joker could seduce and possibly control the city. Contrasting this majestic visual concept is a quiet, but equally intense, human drama in which two people are trying to get together and make it in a basically hostile world. This is the uniqueness and very soul of the film and it is achieved through the beautifully defined and probing performances of Michael Keaton as Bruce Wayne and Kim Basinger as Vicki Vale, a news photographer who is intrigued by both Wayne and Batman. Keaton delivers an especially impressive and deeply nuanced characterization as Wayne. When he takes on the Batman disguise, he becomes an enigmatic, robot-like figured without human personality. At the other end of the spectrum is Jack Nicholson's portrayal of the Joker. It is difficult to imagine any other actor performing this character as well. And Nicholson, in white makeup with his face frozen into a menacing grimace, plays it to the hilt. The actor goes over the edge as only he can do and his performance works perfectly. Jack Palance is fun in his brief appearance as a crime czar and Michael Gough is excellent as Wayne's fatherly butler. Other performances  including Robert Wuhl as a reporter and Pat Hingle and Billy Dee Williams as city officials  are effective, although basically overshadowed by the production itself. New York Mayor Ed Koch has"
105,AUF_Doc5_Batman,AUF_Doc5_Batman,AUF,Sci-Fi,Negative,Batman,"It's a murky, brooding piece, set in a twisted city almost choked with evil and inertia, and Bruce Wayne, half of its hero's dual identities, is very nearly in the same fix. Driven to right a naughty world the best that one man can, he's withdrawn, cerebral, severely absent-minded. As director Tim Burton sees him, he's practically the Hamlet of millionaire philanthropist socialites. When he puts on his Batmuscles and his Bathat, his Batjock, his Batgauntlets and his world heavyweight's Batbelt, almost nothing is left of him but glitteringly blue-gray eyes and a voluptuously full mouth. If a costume alone could stop crime, this one would, since it almost stops Michael Keaton. In the opposite corner, wearing purple satin, clown white, green hair and a permanent rictus, is the picture's big noise, the Joker, the dirtiest trickster since G. Gordon Liddy. Never still for a millisecond, Jack Nicholson's Joker preens and prances, drum major for a squad of sociopaths, detonating his noxious jokes like cherry bombs. (""You're insane!"" Joker: ""I thought I was a Pisces."") Director Burton has sensibly turned his back on the camp of the '60s ""Batman"" TV series, and has drawn his menacing atmosphere from the Gotham City of ""Batman's"" creator, Bob Kane. Burton read his audience right in that respect. And with the production designs of Anton Furst (""The Company of Wolves,"" ""Full Metal Jacket"") and Danny Elfman's darkly enveloping score, he has a shiveringly dense and poetic city against which to set his characters. Unfortunately, the screenplay, credited to both Sam Hamm and Warren Skaaren from Hamm's story and Kane's characters, doesn't give those characters a fighting chance. It flops about, unsure of which of its scarred protagonists it finds the most seductive, and it's disastrously low on the sort of wit that can make a gargantuan movie lovable. The movie's first half hour is a thicket of exposition, yet it never answers a few basic Batquestions in every mind. The Joker we learn almost everything about: his plans to take over first the girlfriend (Jerry Hall), then the chair of crime lord Carl Grissom (Jack Palance). Batman, his savvy butler Alfred (the estimable Michael Gough) and the Batgadgets remain annoyingly uninvestigated. So does the moment when Kim Basinger's Vicki Vale notices it's Bruce Wayne fiddling away in that Batcave. So Bruce Wayne was traumatized by witnessing the murder of his parents when he was 9, and that has led him into this double life of midnight vigilantism. Why bats? Wherefore bat caves? The fact that he's mortal makes him especially fascinating, yet the movie (and that Batrig) never lets us worry for a second that anything can happen to him. The volatile Keaton, an extremely interesting casting choice if he had a chance to let some of his dangerousness out, remains tamped-down and muted. His Bruce Wayne is as magnetic as one can make a character carved out of soap, but it's hardly Keaton's fault. As ""ace photographer Vicki Vale,"" Basinger again does her"
106,AUF_Doc6_Batman,AUF_Doc6_Batman,AUF,Sci-Fi,Negative,Batman,"Critics adored Batman for its eccentric, Burtonesque take on a pop-culture icon, for its moody, noirish gothic art-deco Gotham City, and of course for Nicholson's showy performance. Comic-book fans, meanwhile, appreciated the film for rescuing the Dark Knight from the over-the-top camp comedy of the 1960s series and making him suitably dark and brooding. For all that, though, the film's flaws are hard to overlook. The story is a mess. To start with, the love affair of Bruce Wayne (Keaton) and Vicki Vale (Kim Basinger) has no substance or emotional resonance. Bruce and faithful butler Alfred (Michael Gough) are constantly reminding one another how ""special"" Vicki supposedly is, though she's done little to show it, unless you count sleeping with Bruce after their awkward first date. (Peter Parker and Mary Jane's romance in the original Spider-Man is also shallow, but at least MJ is sweet and Peter is credibly smitten. Bruce and Vicki have no chemistry as well as no relationship.) Scenes and lines of dialogue make no sense. Take the bit where Bruce Wayne, protected only by a small metal tray under his shirt, gets jiggy with the gun-wielding Joker when the latter bursts in on Vicki's apartment. Forget the absurdity of relying on a book-sized tray as a bulletproof vest  what's the point of Bruce's actions? What's he trying to accomplish? What's the point of the Joker's ""Who do you trust?"" PR campaign against Batman, as if the two of them were running for mayor? This theme makes sense when it recurs in the Burton-directed sequel, Batman Returns, where the Penguin (Danny DeVito) really is running for mayor, but in the original it feels like a private issue of Burton's that's been imposed on the story for no reason. (That the Joker is crazy is not a sufficient explanation. As depicted in this film, the Joker is an ""artist""; he may be bizarre and sociopathic, but his actions are never simply irrational or pointless.) Then there are sloppy little things. When Bruce asks Vicki on their first date whether she had ""any trouble finding the place,"" it's meant to be funny because Wayne Manor is presumably a major Gotham landmark  but the movie seems to have forgotten that Vicki was just at his place for the big cocktail party. Then there's the bit in the newsroom with Vicki and reporter Knox (Robert Wuhl) musing about who Bruce Wayne really is, how there's ""nothing in his file... no photos, no history, nothing."" Hello? Nothing on Bruce Wayne, millionaire playboy? That's like saying they have nothing on Donald Trump or Paris Hilton. Then there's the depiction of Batman himself, starting with the casting of Keaton, hardly anyone's idea of an action hero. Years later, when the director was briefly attached to the long-delayed Superman movie project now in development by Bryan Singer (X-Men, X2), Burton made an even odder casting call, tapping Nicolas Cage as the Man of Steel. Such eccentric choices seem to bespeak not just creative"
107,AUF_Doc7_Batman,AUF_Doc7_Batman,AUF,Sci-Fi,Positive,Batman,"Dark, haunting and poetic, Tim Burton's ""Batman"" is a magnificent living comic book. From its opening shots, as the camera descends into the grim, teeming streets of Gotham City, the movie fixes you in its gravitational pull. It's an enveloping, walk-in vision. You enter into it as you would a magical forest in a fairy tale, and the deeper you're drawn into it, the more frighteningly vivid it becomes. Ultimately, that's what ""Batman"" is -- a violent urban fairy tale. And it's as rich and satisfying a movie as you're likely to see all year. But though it springs from American pulp origins and provides comic book pleasures, it expands upon them as well, transmuting the raw material into operatic gold. Burton's pop vitality and his ability to make the world over in surreal cartoon terms could have been predicted from ""Pee-wee's Big Adventure"" and ""Beetlejuice,"" but nowhere in those films is there a sign of the muscularity and emotion he shows here. Photographed by Roger Pratt, the movie is visually symphonic, with layers and layers of detail and color. Gotham City itself is both recognizable and alien, an imaginative extension of contemporary urban chaos. Anton Furst's sets have a post-Industrial Age grandeur. The buildings are heavy and squat; they're monumental examples of urban rot. Clearly, the movie's Gotham is meant to be a nightmare variation on present-day New York City. (It even has Ed Koch and David Dinkins stand-ins, played by Lee Wallace and Billy Dee Williams.) As its 200th-birthday celebration approaches, it is in the grip of a brutal crime wave, orchestrated by Carl Grissom (Jack Palance), the boss of bosses, and his head henchman, Jack Napier (Jack Nicholson). In his stylish threads, Napier is the most dapper of the crooks, a fact that has not gone unnoticed by Grissom's moll, Alicia (Jerry Hall), who's two-timing the capo with his lieutenant. Batman and the Joker are essentially each other's creations. The Caped Crusader brings his arch-rival to life by letting Napier slip from his grasp into a vat of toxic chemicals. What emerges from the ooze is a macabre caricature of Jack Napier. Billing himself as ""the world's first fully functioning homicidal artist,"" the Joker is an incarnation of all the indiscriminate psychopaths who kill for the sheer, exhilarating fun of it. Defacing old masters and beautiful women with equal panache, the Joker takes riotous pleasure in his evil-doing. Nicholson, too, seems to be having a blast, and he brings a sense of dangerous hilarity to the character. Dressed in lurid lavender suits with orange silk shirts and aquamarine ties, he plays his green-haired trickster as a prancing, camp maniac. Beneath the Joker's killer jokes, though, the violence is palpable. Nicholson's acting here is dexterous, dancerly; physically, he's a wild-man combination of Barrymore, Baryshnikov and Jackie Gleason. Ogling a picture of the famous photojournalist Vicki Vale (Kim Basinger) -- who becomes Wayne's girlfriend -- he hisses, ""She could put steam in a man's strides."" This may be the"
108,AUF_Doc8_Batman,AUF_Doc8_Batman,AUF,Sci-Fi,Negative,Batman,"After all these years, it's safe to say that Tim Burton's entrance in to the pantheon of Batman films is an admirable effort, but one that doesn't really master the lore or the character. ""Batman"" is a very fine film. It's watchable and occasionally entertaining, but there just isn't too much fodder for the more conscious batman fan in the end. Burton does strive to set up parallels and subtext, but much of it is sadly never touched upon or explored. The psyche of Bruce Wayne is a corner of the Batverse that is never given a spotlight in ""Batman,"" and while Burton does enter in to corners of his life, there's not a lot of warmth or interest in what makes him tick. He has a gallery of various armored bodies from around the world, but there isn't a lot of reason as to why. How did the armor influence him? Did they influence him? There's never an indication as to why Bruce is tortured, if he is tortured, and Bruce's life is depicted by Burton as often very cold and closed off from the world. Rather than the Joker, Bruce becomes the target of inadvertent comedy while Joker's journey is more menacing and complex. There's an odd scene of Bruce hanging upside down while sleeping for no particular reason, and in one instance Bruce's date with Vicky Vale begins with the two sharing a dinner of soup far apart on a dinner table so long they can barely converse with one another. Bruce is of course oblivious to her desire to talk on what is obviously a date. Burton doesn't often seem very empathic toward Bruce's life and misses chances to provide insight in to what he's all about and what makes him function as Batman. In the prologue there's a fascinating parallel to Bruce's fate where we meet two parents and their son trying to catch a cab in Gotham to no avail. Anxious to find transportation they enter in to an alleyway where they're held at gunpoint by thugs who almost kill the parents. It's never pointed out how this comes close to Bruce's own fate, and the poetry of the situation is avoided. Sadly, even with his masterful comedy chops, Michael Keaton can't keep up with Jack Nicholson for most of the film, and Burton is aware of that, handing the film over to Nicholson for a good portion of the film. Surprisingly, Bruce and the Joker rarely share screen time with one another, so their war for Gotham feels detached and impersonal at times. The journey of both characters feel like two very different films. The Joker is more centered on revenge while Bruce is more prone to trying to find his place in the world. The Joker views Batman as insignificant and holds no real concern for him, while Bruce doesn't seem to understand how menacing Joker is until the climax in the city with the giant float. Only in the very final"
109,AUF_Doc9_Batman,AUF_Doc9_Batman,AUF,Sci-Fi,Positive,Batman,"As moviegoers, most of us often fantasize about living in a place like Gotham City. The idea is intriguing because the occupants are more than they seem--men dress as bats, women masquerade as cats, mutants live in the sewers as penguins, and (maybe most importantly) monsters are perceived as saints. It is a world bound by prejudices and crime, and one that thrives on the suffering of the people who live in it. The skyscrapers tower above cloud lines, the streets are layered in shadows, and in the alleys lurk menacing dangers. No wonder its name is derived from the word ""Gothic."" The first ""Batman"" movie (in a series that now contains four entries) is a success for several reasons, but most of the credit goes to director Tim Burton's brilliant visual interpretation of a dark, ominous comic book. Like Alex Proyas, he has proven to be an artist behind the camera--someone who doesn't mind if his visual representations are odd, just as long as people are always paying close attention to them. The only real problem he faces as a director are one-dimensional characters, which are sometimes so underwritten and disconnected from their surroundings that it's as if they know they are standing on a blue screen, letting the art direction and special effects take advantage of them. As is the case with ""Beetlejuice,"" and some of his other early work, ""Batman"" is intriguing to look at, but contains very evident shortcomings as a character study. Because it's one of the better-looking Burton films, however, these kinds of inadequacies can sometimes be dismissed. Intriguingly, the first film in the nearly-extinct ""Batman"" franchise isn't remembered for its look, but for its strong performance by Jack Nicholson, who exhibits the role of the Joker in a fascinating manner. The man known as Bruce Wayne (Michael Keaton) witnesses the death of his mother and father at a very young age, when a madman opens fire in a dark alley. This criminal's face is cloaked by shadows, but his voice is distinctive. After the murders, we hear him speak to the now-orphaned child (""Tell me kid: have you ever danced with a devil in the pale moonlight?""). Then there is silence, and the killer disappears. The movie picks up afterwards in the present day. Wayne is not only a powerful man now, but a crime fighter, of sorts. Unknown by those of the city, he dresses up in a bat's suit, and goes by the legendary name of Batman, the dark knight. His battle against city crime is routine and standard, until Jack Napier, a high-profile criminal mastermind, is thrown into a batch of chemicals at a Gotham plant, and he comes out as the Joker, a clown-like entity who is determined to create a name for himself, even if it means exterminating everyone's favorite crime fighter. It is only a matter of time, though, until the Caped Crusader's investigations, with the help of a reporter named Vicki Vale (Kim Basinger), point out"
110,AUF_Doc10_Batman,AUF_Doc10_Batman,AUF,Sci-Fi,Negative,Batman,"One of the pioneering films that introduced the modern age of the comic book movie, Batman was a phenomenon in its time. As one of those who queued outside the cinema to see it, I was very much caught up in the hype, and at the time the experience of watching it was tremendous fun. Sadly, in retrospect, it's increasingly clear just what a bad film it is, albeit a bad film with a capable director. It opens well. A well-dressed couple with a young boy wander round the streets of Gotham City arguing and searching in vain for a cab. As they drift into a dark alleyway our attention is gripped. The Batman story is legend. Are we about to see his parents getting killed? But these are not the Waynes, and these are not those dark days when Gotham went undefended. Though he's a little slow on the scene, the caped crusader's arrival, beautifully shot, is certainly dramatic, and we know these criminals will think twice about engaging in such activities again. Then it all starts to go wrong. Michael Keaton is perhaps the screen's best Bruce Wayne. His middle-aged, shy millionaire is a world away from the flashiness of Christian Bale's interpretation; but unfortunately he doesn't quite convince as the sort of man who would dress up in a rubber bat costume at night for anything other than impressing the sort of girls who make him feel awkward otherwise. Opposite him, Jack Nicholson's Joker is all ham, flashily entertaining at first but soon too obviously devoid of substance. His method of attack upon the citizens of Gotham - poisoning supermarket products - is hardly exciting, and he's terribly badly scripted, flapping his arms around and howling largely because he has nothing to say. Caught in between them is Kim Basinger as Vicki Vale, a press photographer (whose camera never corresponds with her pictures), who mysteriously obsesses them both, though she has zero personality and surely can't be the only good looking blonde the city has to offer. Having seen what Basinger can do since she's grown old enough to be offered roles with substance, watching her squeal and whimper in this part now is more annoying than ever. Struggling vainly to cope with all this, Tim Burton throws in a few signature shots that are almost worth the price of admission alone, yet his distinctive style is missing from the film as a whole, so it's not visually satisfying the way that its sequel, Batman Returns, is. The overall impression one gets is that his vision has been heavily compromised by pressure from the studios involved. The film falls into a no man's land between the sublime comedy of the Adam West classic and the gritty energy of Batman Begins. Despite a handful of good minor performances - Michael Gough is the definitive Alfred - and despite some striking bits of music from Prince, it really has nothing of its own to offer."
